WORD_ID,SENTENCE_ID,CHRON_ID,WORD,PART_OF_SPEECH,CONTENT_WORD,WORD_LENGTH,IA_AREA,IA_TOP,IA_BOTTOM,IA_LEFT,IA_RIGHT,IA_CENTER,FREQUENCY,LAST_WORD,VERB,SPILLOVER,POS,POSPenn,WORD_SKIP,RT,TOTALRT,PROGRESSIVE
3-64-68,3-594,34219,have,Verb,1,4,3300,340,406,479,529,504,473693,625,0,0,VB,VBP40,0.357142857142857,204.222222222222,219.666666666667,0.142857142857143
3-64-69,3-594,34220,been,Verb,1,4,3366,340,406,529,580,554,268723,625,0,0,VBN,VBN295,0.357142857142857,226.555555555556,226.555555555556,0.642857142857143
3-64-95,3-597,34245,believe,Verb,1,7,4160,475,527,599,679,639,21186,751,1,0,VBP,VBP407,0.142857142857143,263.083333333333,324.416666666667,0.785714285714286
3-64-96,3-597,34246,it,Pronoun,0,2,1560,475,527,679,709,694,1089559,751,0,0,PRP,PRP,0.642857142857143,272.6,272.6,0.285714285714286
3-65-2,3-598,34249,you,Pronoun,0,3,2009,93,142,129,170,150,695595,314,0,0,PRP,PRP,0.642857142857143,178.4,207.8,0.285714285714286
3-65-3,3-598,34250,did,Verb,1,3,1960,93,142,170,210,190,143429,314,1,0,VBD,VBD232,0.642857142857143,258.4,258.4,0.214285714285714
3-65-4,3-598,34251,not,Not,0,3,1911,93,142,210,249,230,462777,314,0,0,RB,RB,0.428571428571429,224.625,277.5,0.357142857142857
3-65-5,3-598,34252,see,Verb,1,3,1960,93,142,249,289,269,118772,314,0,0,VB,VB13,0.642857142857143,197.6,326,0.285714285714286
3-65-11,3-601,34257,i,Pronoun,0,1,980,93,142,629,649,639,905323,782,0,0,PRP,PRP,0.642857142857143,257.2,257.2,0.142857142857143
3-65-12,3-601,34258,did,Verb,1,3,2940,93,142,649,709,679,143429,782,1,0,VBD,VBD232,0.357142857142857,331.222222222222,430.222222222222,0.5
3-65-13,3-601,34259,interrupted,Verb,1,11,7105,93,142,709,854,782,1444,782,0,0,NNP,NNP,0.142857142857143,326.166666666667,426.583333333333,0.714285714285714
3-65-14,3-601,34260,lawrence,Name,0,8,7458,142,208,66,179,122,2157,229,0,0,NNP,NNP,0.0714285714285714,279.692307692308,327.153846153846,0.714285714285714
3-65-17,3-602,34263,happened,Verb,1,8,5940,142,208,309,399,354,13905,664,1,0,VBD,VBD738,0.0714285714285714,240.692307692308,322.153846153846,0.857142857142857
3-65-18,3-602,34264,to,To,0,2,1980,142,208,399,429,414,2560346,664,0,0,TO,TO,0.642857142857143,199.2,199.2,0.142857142857143
3-65-19,3-602,34265,notice,Noun,1,6,4620,142,208,429,499,464,9211,664,0,0,VB,VB,0.214285714285714,206,255,0.714285714285714
3-65-20,3-602,34266,that,Determiner,0,4,3300,142,208,499,549,524,1115382,664,0,0,IN,IN,0.5,219.428571428571,219.428571428571,0.357142857142857
3-65-21,3-602,34267,it,Pronoun,0,2,1980,142,208,549,579,564,1089559,664,0,0,PRP,PRP,0.714285714285714,200.25,246.75,0.142857142857143
3-65-22,3-602,34268,was,Verb,1,3,2640,142,208,579,619,599,923975,664,0,0,VBD,VBD130,0.0714285714285714,255.692307692308,255.692307692308,0.714285714285714
3-65-25,3-603,34271,that,Determiner,0,4,3432,142,208,757,809,783,1115382,861,0,0,IN,IN,0.285714285714286,291.6,392.9,0.642857142857143
3-65-26,3-603,34272,settles,Verb,1,7,6864,142,208,809,913,861,221,861,1,0,VBZ,VBZ269,0.142857142857143,220.166666666667,230.666666666667,0.857142857142857
3-65-29,3-604,34274,poirot,ZZZ,2,6,0,208,274,180,249,214,57,384,0,0,NNP,NNP,0.214285714285714,182.454545454545,303.727272727273,0.642857142857143
3-65-30,3-604,34275,looked,Verb,1,6,4686,208,274,249,320,284,35178,384,1,0,VBD,VBD738,0.214285714285714,260.545454545455,321.363636363636,0.642857142857143
3-65-33,3-605,34278,could,Verb,1,5,4026,208,274,469,530,500,168392,860,1,0,MD,MD,0.214285714285714,240.090909090909,273.272727272727,0.714285714285714
3-65-34,3-605,34279,not,Not,0,3,2574,208,274,530,569,550,462777,860,0,0,RB,RB,0.357142857142857,251.111111111111,320.777777777778,0.357142857142857
3-65-35,3-605,34280,help,Noun,1,4,3366,208,274,569,620,594,37976,860,0,0,VB,VB149,0.214285714285714,225.909090909091,312.363636363636,0.714285714285714
3-65-36,3-605,34281,rejoicing,Verb,1,9,6534,208,274,620,719,670,158,860,0,0,VBG,VBG,0,296.857142857143,420.285714285714,0.857142857142857
3-65-37,3-605,34282,that,Determiner,0,4,3894,208,274,719,778,748,1115382,860,0,0,IN,IN,0.357142857142857,261.333333333333,381.777777777778,0.5
3-65-38,3-605,34283,for,Preposition,0,3,2772,208,274,778,820,799,851723,860,0,0,IN,IN21,0.285714285714286,211.2,211.2,0.642857142857143
3-65-39,3-605,34284,once,Adverb,1,4,5280,208,274,820,900,860,27551,860,0,0,RB,RB,0.357142857142857,229.444444444444,229.444444444444,0.642857142857143
3-65-40,3-605,34285,one,Number,0,3,4158,274,340,66,129,98,291402,508,0,0,CD,CD,0.642857142857143,269.4,269.4,0.0714285714285714
3-65-41,3-605,34286,of,Preposition,0,2,2046,274,340,129,160,144,2941790,508,0,0,IN,IN21,0.428571428571429,189.25,189.25,0.285714285714286
3-65-42,3-605,34287,his,Pronoun,0,3,2640,274,340,160,200,180,433599,508,0,0,PRP$,PRP$,0.428571428571429,214.5,214.5,0.5
3-65-43,3-605,34288,little,Adjective,1,6,5214,274,340,200,279,240,48101,508,0,0,JJ,JJ,0.357142857142857,195.888888888889,221.444444444444,0.642857142857143
3-65-44,3-605,34289,ideas,Noun,1,5,4620,274,340,279,349,314,11097,508,0,0,NNS,NNS,0.285714285714286,193.6,193.6,0.714285714285714
3-65-45,3-605,34290,had,Verb,1,3,2706,274,340,349,390,370,445396,508,0,0,VBD,VBD130,0.642857142857143,125.8,125.8,0.214285714285714
3-65-46,3-605,34291,come,Verb,1,4,3234,274,340,390,439,414,69525,508,0,0,VBN,VB148,0.428571428571429,225.25,253.5,0.428571428571429
3-65-47,3-605,34292,to,To,0,2,1980,274,340,439,469,454,2560346,508,0,0,TO,TO,0.642857142857143,254.6,254.6,0.285714285714286
3-65-50,3-606,34295,lunch,Noun,1,5,3960,274,340,610,670,640,5402,866,0,0,NN,NN,0.142857142857143,361.333333333333,498.416666666667,0.785714285714286
3-65-51,3-606,34295,poirot,ZZZ,2,6,0,274,340,670,739,704,57,866,0,0,NN,NN,0.285714285714286,218.5,328.5,0.571428571428571
3-65-52,3-606,34296,begged,Verb,1,6,4620,274,340,739,809,774,543,866,1,0,VBN,VBN,0,231.642857142857,305.5,0.928571428571429
3-65-53,3-606,34297,me,Pronoun,0,2,1980,274,340,809,839,824,139028,866,0,0,PRP,PRP,0.571428571428571,223.5,223.5,0.357142857142857
3-65-54,3-606,34298,to,To,0,2,3564,274,340,839,893,866,2560346,866,0,0,TO,TO,0.5,175.714285714286,197.571428571429,0.5
3-65-55,3-606,34299,accompany,Verb,1,9,8184,340,406,66,190,128,903,259,0,0,VB,VB13,0,241.285714285714,255.714285714286,0.428571428571429
3-65-56,3-606,34300,him,Pronoun,0,3,2640,340,406,190,230,210,165016,259,0,0,PRP,PRP,0.285714285714286,193.3,221.7,0.642857142857143
3-65-59,3-607,34303,consented,Verb,1,9,6666,340,406,309,410,360,274,524,1,0,VBD,VBD738,0,362.642857142857,435.714285714286,0.714285714285714
3-65-60,3-607,34304,rather,Adverb,1,6,4620,340,406,410,480,445,21341,524,0,0,RB,RB,0.142857142857143,260.75,305.25,0.642857142857143
3-65-63,3-608,34307,are,Verb,1,3,2574,340,406,620,659,640,470949,886,1,0,VBP,VBP40,0.285714285714286,203.8,258.3,0.571428571428571
3-65-64,3-608,34308,annoyed,Adjective,1,7,5874,340,406,659,748,704,928,886,0,0,JJ,JJ,0,247.642857142857,262.428571428571,0.857142857142857
3-65-65,3-608,34309,is,Verb,1,2,2046,340,406,748,779,764,998867,886,0,0,VBZ,VBZ95,0.857142857142857,230.5,256,0
3-65-66,3-608,34310,it,Pronoun,0,2,1980,340,406,779,809,794,1089559,886,0,0,PRP,PRP,0.357142857142857,304.222222222222,304.222222222222,0.357142857142857
3-65-67,3-608,34311,not,Not,0,3,2640,340,406,809,849,829,462777,886,0,0,RB,RB,0.357142857142857,280.666666666667,330.777777777778,0.571428571428571
3-65-68,3-608,34312,so,Adverb,1,2,4884,340,406,849,923,886,212158,886,0,0,IN,IN,0.428571428571429,254.875,254.875,0.428571428571429
3-65-69,3-608,34313,he,Pronoun,0,2,3498,406,472,66,119,92,681379,569,0,0,PRP,PRP,0.857142857142857,329.5,329.5,0.0714285714285714
3-65-70,3-608,34314,asked,Verb,1,5,4026,406,472,119,180,150,33420,569,0,0,VBD,VBD248,0.214285714285714,262.545454545455,292.545454545455,0.285714285714286
3-65-71,3-608,34315,anxiously,Adverb,1,9,7128,406,472,180,288,234,675,569,0,0,RB,RB,0.142857142857143,298.833333333333,331.583333333333,0.714285714285714
3-65-72,3-608,34316,as,Conjunction,0,2,2046,406,472,288,319,304,517788,569,0,0,IN,IN21,0.714285714285714,210.25,210.25,0.214285714285714
3-65-73,3-608,34317,we,Pronoun,0,2,1980,406,472,319,349,334,358792,569,0,0,PRP,PRP,0.928571428571429,229,229,0.0714285714285714
3-65-74,3-608,34318,walked,Verb,1,6,4620,406,472,349,419,384,9445,569,0,0,VBD,VBD60,0.214285714285714,206,223.909090909091,0.714285714285714
3-65-75,3-608,34319,through,Preposition,0,7,5280,406,472,419,499,459,84076,569,0,0,IN,IN21,0.5,238.142857142857,238.142857142857,0.5
3-65-76,3-608,34320,the,Article,0,3,2640,406,472,499,539,519,6187927,569,0,0,DT,DT,0.642857142857143,155.2,155.2,0.357142857142857
3-65-79,3-609,34323,at,Preposition,0,2,1980,406,472,649,679,664,478178,860,0,0,IN,IN21,0.571428571428571,264.5,302.833333333333,0.214285714285714
3-65-80,3-609,34324,all,Determiner,0,3,3960,406,472,679,739,709,262447,860,0,0,DT,DT,0.142857142857143,219,235.5,0.642857142857143
3-65-81,3-609,34325,i,Pronoun,0,1,1320,406,472,739,759,749,905323,860,0,0,PRP,PRP,0.857142857142857,121,121,0.142857142857143
3-65-82,3-609,34326,said,Verb,1,4,3366,406,472,759,810,784,209534,860,1,0,VBD,VBD299,0.357142857142857,194.666666666667,205.333333333333,0.5
3-65-85,3-610,34329,is,Verb,1,2,2070,472,541,149,179,164,998867,208,1,0,VBZ,VBZ95,0.5,226.285714285714,393.428571428571,0.285714285714286
3-65-88,3-611,34332,lifts,Verb,1,5,4140,472,541,289,349,319,714,594,1,0,VBZ,VBZ,0,249.857142857143,346.428571428571,0.642857142857143
3-65-89,3-611,34333,a,Article,0,1,1449,472,541,349,370,360,2150885,594,0,0,DT,DT,0.714285714285714,213.5,213.5,0.142857142857143
3-65-90,3-611,34334,great,Adjective,1,5,4071,472,541,370,429,400,45217,594,0,0,JJ,JJ,0.285714285714286,168,242.6,0.571428571428571
3-65-91,3-611,34335,load,Noun,1,4,3519,472,541,429,480,454,3118,594,0,0,NN,NN,0.214285714285714,194.545454545455,231.181818181818,0.571428571428571
3-65-92,3-611,34336,from,Preposition,0,4,3381,472,541,480,529,504,413535,594,0,0,IN,IN21,0.357142857142857,211.555555555556,266.666666666667,0.642857142857143
3-65-93,3-611,34337,my,Pronoun,0,2,2070,472,541,529,559,544,152626,594,0,0,PRP$,PRP$,0.785714285714286,223.666666666667,223.666666666667,0.214285714285714
3-65-96,3-612,34340,was,Verb,1,3,2760,472,541,679,719,699,923975,891,1,0,VBD,VBD130,0.214285714285714,279.818181818182,343.181818181818,0.571428571428571
3-65-97,3-612,34341,not,Not,0,3,2760,472,541,719,759,739,462777,891,0,0,RB,RB,0.5,188.142857142857,188.142857142857,0.428571428571429
3-65-98,3-612,34342,quite,Adverb,1,5,4140,472,541,759,819,789,41170,891,0,0,RB,RB,0.214285714285714,232.454545454545,273.090909090909,0.642857142857143
3-65-99,3-612,34343,what,Determiner,0,4,3450,472,541,819,869,844,249481,891,0,0,WP,WP,0.214285714285714,190.090909090909,247.363636363636,0.642857142857143
3-65-100,3-612,34344,i,Pronoun,0,1,3036,472,541,869,913,891,905323,891,0,0,PRP,PRP,0.571428571428571,178.833333333333,178.833333333333,0.357142857142857
3-65-101,3-612,34345,had,Verb,1,3,3200,541,591,66,130,98,445396,190,0,0,VBD,VBD130,0.571428571428571,327,345.166666666667,0.142857142857143
3-66-2,3-613,34348,had,Verb,1,3,2009,93,142,109,150,130,445396,728,1,0,VBD,VBD130,0.285714285714286,222.5,298,0.571428571428571
3-66-3,3-613,34349,hoped,Verb,1,5,2891,93,142,150,209,180,5088,728,0,0,VBN,VBN242,0.357142857142857,271,318.333333333333,0.5
3-66-4,3-613,34350,that,Determiner,0,4,2450,93,142,209,259,234,1115382,728,0,0,IN,IN,0.571428571428571,203.333333333333,233,0.428571428571429
3-66-5,3-613,34351,he,Pronoun,0,2,1470,93,142,259,289,274,681379,728,0,0,PRP,PRP,0.785714285714286,330.333333333333,330.333333333333,0.142857142857143
3-66-6,3-613,34352,would,Verb,1,5,2989,93,142,289,350,320,255198,728,0,0,MD,MD,0.357142857142857,247.333333333333,399.555555555556,0.571428571428571
3-66-7,3-613,34353,have,Verb,1,4,2401,93,142,350,399,374,473693,728,0,0,VB,VBP40,0.428571428571429,199.25,199.25,0.5
3-66-8,3-613,34354,observed,Verb,1,8,4410,93,142,399,489,444,5099,728,0,0,VBN,VBD299,0.142857142857143,267.25,292,0.785714285714286
3-66-9,3-613,34355,the,Article,0,3,1960,93,142,489,529,509,6187927,728,0,0,DT,DT,0.642857142857143,202.6,202.6,0.357142857142857
3-66-10,3-613,34356,stiffness,Noun,1,9,4900,93,142,529,629,579,240,728,0,0,NNS,NNS,0.142857142857143,231.333333333333,254.333333333333,0.857142857142857
3-66-11,3-613,34357,of,Preposition,0,2,1470,93,142,629,659,644,2941790,728,0,0,IN,IN21,0.785714285714286,171,171,0.142857142857143
3-66-12,3-613,34358,my,Pronoun,0,2,1470,93,142,659,689,674,152626,728,0,0,PRP$,PRP$,0.642857142857143,258,258,0.285714285714286
3-66-15,3-614,34361,the,Article,0,3,3234,93,142,837,903,870,6187927,870,0,0,,DT,0.285714285714286,189.4,189.4,0.571428571428571
3-66-16,3-614,34362,fervour,Noun,1,7,6864,142,208,66,170,118,281,744,0,0,,,0,228.357142857143,319.785714285714,0.571428571428571
3-66-17,3-614,34363,of,Preposition,0,2,1980,142,208,170,200,185,2941790,744,0,0,,IN21,0.5,140.714285714286,183,0.214285714285714
3-66-18,3-614,34364,his,Pronoun,0,3,2574,142,208,200,239,220,433599,744,0,0,PRP$,PRP$,0.357142857142857,188.222222222222,264.222222222222,0.5
3-66-19,3-614,34365,words,Noun,1,5,3960,142,208,239,299,269,24444,744,0,0,NNS,NNS,0.214285714285714,194.272727272727,194.272727272727,0.571428571428571
3-66-20,3-614,34366,went,Verb,1,4,3300,142,208,299,349,324,48338,744,1,0,VBD,VBD738,0.642857142857143,267.2,267.2,0.285714285714286
3-66-21,3-614,34367,towards,Preposition,0,7,5280,142,208,349,429,389,28600,744,0,0,IN,IN21,0.285714285714286,288.5,288.5,0.571428571428571
3-66-22,3-614,34368,the,Article,0,3,2640,142,208,429,469,449,6187927,744,0,0,DT,DT,0.428571428571429,188.625,215.75,0.357142857142857
3-66-23,3-614,34369,appeasing,Verb,1,9,6666,142,208,469,570,520,20,744,0,0,NN,NN,0.214285714285714,312,312,0.642857142857143
3-66-24,3-614,34370,of,Preposition,0,2,1914,142,208,570,599,584,2941790,744,0,0,IN,IN21,0.785714285714286,243.333333333333,243.333333333333,0.214285714285714
3-66-25,3-614,34371,my,Pronoun,0,2,2046,142,208,599,630,614,152626,744,0,0,PRP$,PRP$,0.714285714285714,252.75,252.75,0.214285714285714
3-66-26,3-614,34372,just,Adverb,1,4,3234,142,208,630,679,654,129550,744,0,0,JJ,JJ,0.642857142857143,227.4,326.4,0.142857142857143
3-66-31,3-616,34377,gave,Verb,1,4,3300,208,274,119,169,144,22946,459,1,0,VBD,VBD927,0.142857142857143,253.166666666667,253.166666666667,0.285714285714286
3-66-32,3-616,34378,lawrence,Name,0,8,5940,208,274,169,259,214,2157,459,0,0,NNP,NNP,0.285714285714286,274.1,355.2,0.571428571428571
3-66-33,3-616,34379,your,Pronoun,0,4,3300,208,274,259,309,284,138337,459,0,0,PRP$,PRP$,0.428571428571429,186.75,231.875,0.214285714285714
3-66-34,3-616,34380,message,Noun,1,7,6600,208,274,309,409,359,6959,459,0,0,NN,NN,0.285714285714286,219.2,219.2,0.571428571428571
3-66-35,3-616,34381,i,Pronoun,0,1,1320,208,274,409,429,419,905323,459,0,0,PRP,PRP,0.857142857142857,172.5,172.5,0
3-66-38,3-617,34384,what,Determiner,0,4,3300,208,274,539,589,564,249481,684,0,0,WDT,WDT,0.214285714285714,224.636363636364,224.636363636364,0.5
3-66-39,3-617,34385,did,Verb,1,3,2706,208,274,589,630,610,143429,684,1,0,VBD,VBD232,0.285714285714286,274.1,290.5,0.571428571428571
3-66-40,3-617,34386,he,Pronoun,0,2,1914,208,274,630,659,644,681379,684,0,0,PRP,PRP,0.642857142857143,176.8,176.8,0.142857142857143
3-66-43,3-618,34389,was,Verb,1,3,2640,208,274,739,779,759,923975,836,1,0,VBD,VBD130,0.357142857142857,222.555555555556,281.888888888889,0.428571428571429
3-66-44,3-618,34390,entirely,Adverb,1,8,7590,208,274,779,894,836,6896,836,0,0,RB,RB,0.0714285714285714,271.230769230769,291.692307692308,0.857142857142857
3-66-48,3-620,34394,am,Verb,1,2,2046,274,340,269,300,284,26872,719,0,0,VBP,VBP,0.928571428571429,115,115,0.0714285714285714
3-66-49,3-620,34395,quite,Adverb,1,5,3894,274,340,300,359,330,41170,719,0,0,RB,RB,0.0714285714285714,223.384615384615,223.384615384615,0.857142857142857
3-66-50,3-620,34396,sure,Adjective,1,4,3300,274,340,359,409,384,24595,719,0,0,JJ,JJ386,0.357142857142857,207.444444444444,207.444444444444,0.571428571428571
3-66-51,3-620,34397,he,Pronoun,0,2,1980,274,340,409,439,424,681379,719,0,0,PRP,PRP,0.785714285714286,215.333333333333,215.333333333333,0.142857142857143
3-66-52,3-620,34398,had,Verb,1,3,2706,274,340,439,480,460,445396,719,1,0,VBD,VBD130,0.571428571428571,202.666666666667,202.666666666667,0.357142857142857
3-66-53,3-620,34399,no,Interjection,0,2,1914,274,340,480,509,494,209943,719,0,0,DT,DT,0.714285714285714,189,189,0.214285714285714
3-66-54,3-620,34400,idea,Noun,1,4,3366,274,340,509,560,534,21703,719,0,0,NN,NN,0.357142857142857,232.111111111111,234.666666666667,0.571428571428571
3-66-55,3-620,34401,of,Preposition,0,2,1914,274,340,560,589,574,2941790,719,0,0,IN,IN21,0.928571428571429,149,149,0.0714285714285714
3-66-56,3-620,34402,what,Determiner,0,4,3300,274,340,589,639,614,249481,719,0,0,WP,WP,0.5,214.428571428571,214.428571428571,0.428571428571429
3-66-57,3-620,34403,you,Pronoun,0,3,2640,274,340,639,679,659,695595,719,0,0,PRP,PRP,0.571428571428571,253.833333333333,253.833333333333,0.357142857142857
3-66-60,3-621,34406,had,Verb,1,3,2706,274,340,779,820,800,445396,877,0,0,,VBD130,0.428571428571429,239.5,293.875,0.428571428571429
3-66-61,3-621,34407,expected,Verb,1,8,7524,274,340,820,934,877,16765,877,0,0,VBN,VBN82,0.142857142857143,275.166666666667,313.833333333333,0.785714285714286
3-66-62,3-621,34407,poirot,ZZZ,2,6,0,340,406,66,159,112,57,876,0,0,NNP,NNP,0.214285714285714,224.818181818182,234.818181818182,0.357142857142857
3-66-63,3-621,34408,to,To,0,2,1980,340,406,159,189,174,2560346,876,0,0,,TO,0.5,208.142857142857,208.142857142857,0.214285714285714
3-66-64,3-621,34409,be,Verb,1,2,1980,340,406,189,219,204,664780,876,0,0,VB,VB191,0.5,249.428571428571,249.428571428571,0.428571428571429
3-66-65,3-621,34410,disappointed,Adjective,1,12,9174,340,406,219,358,288,2231,876,0,0,VBN,VBN,0.142857142857143,357.916666666667,403.833333333333,0.857142857142857
3-66-66,3-621,34411,but,Conjunction,0,3,3234,340,406,358,407,382,456072,876,0,0,CC,CC,0.5,199.571428571429,199.571428571429,0.357142857142857
3-66-67,3-621,34412,to,To,0,2,2112,340,406,407,439,423,2560346,876,0,0,TO,TO,0.5,211.714285714286,211.714285714286,0.428571428571429
3-66-68,3-621,34413,my,Pronoun,0,2,2046,340,406,439,470,454,152626,876,0,0,PRP$,PRP$,0.428571428571429,234.75,234.75,0.5
3-66-69,3-621,34414,surprise,Noun,1,8,6468,340,406,470,568,519,5337,876,0,0,NN,NN,0.142857142857143,194.5,238.916666666667,0.857142857142857
3-66-70,3-621,34415,he,Pronoun,0,2,2112,340,406,568,600,584,681379,876,0,0,,PRP,0.857142857142857,80,80,0.142857142857143
3-66-71,3-621,34416,replied,Verb,1,7,5214,340,406,600,679,640,5646,876,1,0,VBD,VBD3261,0,278.428571428571,301.214285714286,0.785714285714286
3-66-72,3-621,34417,that,Determiner,0,4,3300,340,406,679,729,704,1115382,876,0,0,,IN,0.571428571428571,166.666666666667,230.333333333333,0.428571428571429
3-66-73,3-621,34418,that,Determiner,0,4,3300,340,406,729,779,754,1115382,876,0,0,,IN,0.357142857142857,237.333333333333,324.333333333333,0.5
3-66-74,3-621,34419,was,Verb,1,3,2640,340,406,779,819,799,923975,876,0,0,,VBD130,0.285714285714286,286.1,322,0.5
3-66-75,3-621,34420,as,Conjunction,0,2,1980,340,406,819,849,834,517788,876,0,0,IN,IN21,0.142857142857143,213.166666666667,240.833333333333,0.785714285714286
3-66-76,3-621,34421,he,Pronoun,0,2,3564,340,406,849,903,876,681379,876,0,0,,PRP,0.642857142857143,168.8,204.8,0.285714285714286
3-66-77,3-621,34422,had,Verb,1,3,4158,406,472,66,129,98,445396,458,0,0,VBD,VBD130,0.571428571428571,280.666666666667,342.166666666667,0.214285714285714
3-66-78,3-621,34423,thought,Noun,1,7,5874,406,472,129,218,174,56883,458,0,0,VBN,VBD299,0.142857142857143,336.583333333333,389.416666666667,0.785714285714286
3-66-79,3-621,34424,and,Conjunction,0,3,2706,406,472,218,259,238,2682878,458,0,0,CC,CC,0.571428571428571,244.833333333333,244.833333333333,0.357142857142857
3-66-80,3-621,34425,that,Determiner,0,4,3300,406,472,259,309,284,1115382,458,0,0,IN,IN,0.285714285714286,257.1,303.6,0.428571428571429
3-66-81,3-621,34426,he,Pronoun,0,2,1980,406,472,309,339,324,681379,458,0,0,PRP,PRP,0.428571428571429,211.875,211.875,0.357142857142857
3-66-82,3-621,34427,was,Verb,1,3,2640,406,472,339,379,359,923975,458,0,0,VBD,VBD130,0.785714285714286,264.666666666667,308.666666666667,0.214285714285714
3-66-83,3-621,34428,very,Adverb,1,4,3366,406,472,379,430,404,123087,458,0,0,RB,RB,0.214285714285714,211.363636363636,211.363636363636,0.571428571428571
3-66-86,3-622,34431,pride,Noun,1,5,3894,406,472,520,579,550,2924,865,0,0,NN,NN,0.0714285714285714,350.076923076923,371.923076923077,0.714285714285714
3-66-87,3-622,34432,forbade,Verb,1,7,5280,406,472,579,659,619,186,865,1,0,VBD,VBD1935,0,239.214285714286,314.142857142857,0.785714285714286
3-66-88,3-622,34433,me,Pronoun,0,2,1980,406,472,659,689,674,139028,865,0,0,PRP,PRP,0.5,258.428571428571,258.428571428571,0.214285714285714
3-66-89,3-622,34434,to,To,0,2,1980,406,472,689,719,704,2560346,865,0,0,TO,TO,0.5,205.142857142857,205.142857142857,0.357142857142857
3-66-90,3-622,34435,ask,Verb,1,3,2706,406,472,719,760,740,19401,865,0,0,VB,VB231,0.428571428571429,143.125,170.625,0.357142857142857
3-66-91,3-622,34436,any,Determiner,0,3,2640,406,472,760,800,780,124108,865,0,0,DT,DT,0.428571428571429,226,226,0.5
3-66-94,3-623,34438,switched,Verb,1,8,6279,472,541,159,250,204,2075,429,1,0,VBD,VBN65,0.0714285714285714,239.076923076923,307.307692307692,0.571428571428571
3-66-95,3-623,34439,off,Adverb,1,3,2760,472,541,250,290,270,70166,429,0,0,RP,RP,0.428571428571429,203.25,226,0.5
3-66-96,3-623,34440,on,Preposition,0,2,2070,472,541,290,320,305,724197,429,0,0,IN,IN21,0.642857142857143,212.6,212.6,0.214285714285714
3-66-97,3-623,34441,another,Determiner,0,7,5451,472,541,320,399,360,58188,429,0,0,DT,DT,0.142857142857143,295.5,365,0.714285714285714
3-66-100,3-624,34444,cynthia,Name,0,7,5520,472,541,599,679,639,223,832,0,0,NNP,NNP,0.142857142857143,223.416666666667,291.333333333333,0.857142857142857
3-66-101,3-624,34445,was,Verb,1,3,2760,472,541,679,719,699,923975,832,1,0,VBD,VBD130,0.642857142857143,188,188,0.142857142857143
3-66-102,3-624,34446,not,Not,0,3,2760,472,541,719,759,739,462777,832,0,0,RB,RB,0.0714285714285714,266.230769230769,300.538461538462,0.714285714285714
3-66-103,3-624,34447,at,Preposition,0,2,2070,472,541,759,789,774,478178,832,0,0,IN,IN21,0.5,223.428571428571,250.857142857143,0.5
3-66-104,3-624,34448,lunch,Noun,1,5,5865,472,541,789,874,832,5402,832,0,0,NN,NN,0.5,140.428571428571,165.714285714286,0.428571428571429
3-66-107,3-625,34451,was,Verb,1,3,2067,541,594,200,239,220,923975,274,1,0,VBD,VBD130,0.5,135.714285714286,207.428571428571,0.285714285714286
3-66-110,3-626,34454,is,Verb,1,2,1590,541,594,359,389,374,998867,584,1,0,VBZ,VBZ95,0.642857142857143,250.4,250.4,0.142857142857143
3-66-111,3-626,34455,at,Preposition,0,2,1590,541,594,389,419,404,478178,584,0,0,IN,IN21,0.5,211.142857142857,277.142857142857,0.285714285714286
3-66-112,3-626,34456,the,Article,0,3,2120,541,594,419,459,439,6187927,584,0,0,DT,DT,0.571428571428571,188.333333333333,227.5,0.357142857142857
3-66-113,3-626,34457,hospital,Noun,1,8,4770,541,594,459,549,504,15104,584,0,0,NN,NN,0.285714285714286,234.7,234.7,0.642857142857143
3-66-116,3-627,34460,resumed,Verb,1,7,4187,541,594,660,739,700,889,841,1,0,VBD,VBD60,0.142857142857143,266.666666666667,310.5,0.785714285714286
3-66-117,3-627,34461,work,Noun,1,4,2650,541,594,739,789,764,91354,841,0,0,NN,NN,0.357142857142857,223.555555555556,279.111111111111,0.571428571428571
3-67-2,3-628,34464,she,Pronoun,0,3,2009,93,142,138,179,158,380284,488,0,0,PRP,PRP,0.714285714285714,164.25,280.25,0.214285714285714
3-67-3,3-628,34465,is,Verb,1,2,1470,93,142,179,209,194,998867,488,1,0,VBZ,VBZ95,0.642857142857143,178.6,178.6,0.214285714285714
3-67-4,3-628,34466,an,Article,0,2,1519,93,142,209,240,224,344046,488,0,0,DT,DT,0.642857142857143,182.6,227,0.357142857142857
3-67-5,3-628,34467,industrious,Adjective,1,11,5831,93,142,240,359,300,140,488,0,0,JJ,JJ,0.142857142857143,322.25,339.75,0.857142857142857
3-67-6,3-628,34468,little,Adjective,1,6,3430,93,142,359,429,394,48101,488,0,0,JJ,JJ,0.428571428571429,223.125,246.625,0.357142857142857
3-67-9,3-629,34470,pretty,Adverb,1,6,3381,93,142,590,659,624,7964,684,,,,,0.0714285714285714,325.307692307692,468.230769230769,0.857142857142857
3-67-12,3-630,34473,is,Verb,1,2,1470,93,142,749,779,764,998867,816,0,0,VBZ,VBZ95,0.428571428571429,241.125,270.375,0.428571428571429
3-67-13,3-630,34474,like,Preposition,0,4,3626,93,142,779,853,816,153847,816,0,0,IN,IN21,0.428571428571429,161.125,214.5,0.5
